时间t	称重电压
50.8889	0.00035772
51.0000	0.00035755
51.1111	0.00035758
51.2222	0.00035769
51.3333	0.00035769
51.4444	0.00035767
51.5556	0.00035761
51.6667	0.00035761
51.7778	0.00035756
51.8889	0.00035761
52.0000	0.00035770
52.1111	0.00035765
52.2222	0.00035763
52.3333	0.00035764
52.4444	0.00035754
52.5556	0.00035766
52.6667	0.00035756
52.7778	0.00035757
52.8889	0.00035752
53.0000	0.00035758
53.1111	0.00035759
53.2222	0.00035755
53.3333	0.00035748
53.4444	0.00035775
53.5556	0.00035751
53.6667	0.00035760
53.7778	0.00035758
53.8889	0.00035755
54.0000	0.00035768
54.1111	0.00035736
54.2222	0.00035749
54.3333	0.00035746
54.4444	0.00035755
54.5556	0.00035748
54.6667	0.00035754
54.7778	0.00035757
54.8889	0.00035750
55.0000	0.00035746
55.1111	0.00035745
55.2222	0.00035754
55.3333	0.00035753
55.4444	0.00035762
55.5556	0.00035768
55.6667	0.00035758
55.7778	0.00035741
55.8889	0.00035749
56.0000	0.00035758
56.1111	0.00035743
56.2222	0.00035754
56.3333	0.00035757
56.4444	0.00035748
56.5556	0.00035769
56.6667	0.00035748
56.7778	0.00035745
56.8889	0.00035750
57.0000	0.00035748
57.1111	0.00035769
57.2222	0.00035749
57.3333	0.00035759
57.4444	0.00035743
57.5556	0.00035734
57.6667	0.00035752
57.7778	0.00035751
57.8889	0.00035751
58.0000	0.00035756
58.1111	0.00035745
58.2222	0.00035743
58.3333	0.00035762
58.4444	0.00035737
58.5556	0.00035745
58.6667	0.00035744
58.7778	0.00035733
58.8889	0.00035755
59.0000	0.00035741
59.1111	0.00035512
59.2222	0.00035822
59.3333	0.00035780
59.4444	0.00035707
59.5556	0.00035732
59.6667	0.00035742
59.7778	0.00035744
59.8889	0.00035742
60.0000	0.00035750
60.1111	0.00035731
60.2222	0.00035730
60.3333	0.00035757
60.4444	0.00035741
60.5556	0.00035733
60.6667	0.00035763
60.7778	0.00035741
60.8889	0.00035744
61.0000	0.00035739
61.1111	0.00035743
61.2222	0.00035732
61.3333	0.00035738
61.4444	0.00035746
61.5556	0.00035738
61.6667	0.00035745
61.7778	0.00035739
61.8889	0.00035755
62.0000	0.00035737
62.1111	0.00035737
62.2222	0.00035730
62.3333	0.00035751
62.4444	0.00035733
62.5556	0.00035757
62.6667	0.00035743
62.7778	0.00035708
62.8889	0.00035733
63.0000	0.00035738
63.1111	0.00035759
63.2222	0.00035733
63.3333	0.00035731
63.4444	0.00035748
63.5556	0.00035755
63.6667	0.00035745
63.7778	0.00035742
63.8889	0.00035738
64.0000	0.00035728
64.1111	0.00035734
64.2222	0.00035756
64.3333	0.00035748
64.4444	0.00035727
64.5556	0.00035712
64.6667	0.00035737
64.7778	0.00035757
64.8889	0.00035745
65.0000	0.00035738
65.1111	0.00035731
65.2222	0.00035725
65.3333	0.00035731
65.4444	0.00035753
65.5556	0.00035734
65.6667	0.00035727
65.7778	0.00035723
65.8889	0.00035733
66.0000	0.00035742
66.1111	0.00035732
66.2222	0.00035728
66.3333	0.00035720
66.4444	0.00035732
66.5556	0.00035740
66.6667	0.00035741
66.7778	0.00035730
66.8889	0.00035735
67.0000	0.00035726
67.1111	0.00035746
67.2222	0.00035725
67.3333	0.00035729
67.4444	0.00035742
67.5556	0.00035712
67.6667	0.00035746
67.7778	0.00035736
67.8889	0.00035750
68.0000	0.00035731
68.1111	0.00035722
68.2222	0.00035730
68.3333	0.00035721
68.4444	0.00035717
68.5556	0.00035723
68.6667	0.00035735
68.7778	0.00035731
68.8889	0.00035720
69.0000	0.00035717
69.1111	0.00035734
69.2222	0.00035721
69.3333	0.00035737
69.4444	0.00035718
69.5556	0.00035715
69.6667	0.00035738
69.7778	0.00035728
69.8889	0.00035723
70.0000	0.00035729
70.1111	0.00035717
70.2222	0.00035727
70.3333	0.00035729
70.4444	0.00035728
70.5556	0.00035726
70.6667	0.00035724
70.7778	0.00035719
70.8889	0.00035712
71.0000	0.00035727
71.1111	0.00035728
71.2222	0.00035726
71.3333	0.00035720
71.4444	0.00035733
71.5556	0.00035726
71.6667	0.00035738
71.7778	0.00035714
71.8889	0.00035714
72.0000	0.00035717
72.1111	0.00035715
72.2222	0.00035712
72.3333	0.00035733
72.4444	0.00035728
72.5556	0.00035731
72.6667	0.00035714
72.7778	0.00035722
72.8889	0.00035724
73.0000	0.00035715
73.1111	0.00035715
73.2222	0.00035701
73.3333	0.00035726
73.4444	0.00035700
73.5556	0.00035725
73.6667	0.00035715
73.7778	0.00035726
73.8889	0.00035707
74.0000	0.00035708
74.1111	0.00035724
74.2222	0.00035706
74.3333	0.00035707
74.4444	0.00035720
74.5556	0.00035736
74.6667	0.00035720
74.7778	0.00035725
74.8889	0.00035721
75.0000	0.00035713
75.1111	0.00035715
75.2222	0.00035716
75.3333	0.00035724
75.4444	0.00035709
75.5556	0.00035714
75.6667	0.00035716
75.7778	0.00035717
75.8889	0.00035720
76.0000	0.00035712
76.1111	0.00035709
76.2222	0.00035705
76.3333	0.00035721
76.4444	0.00035719
76.5556	0.00035708
76.6667	0.00035712
76.7778	0.00035710
76.8889	0.00035721
77.0000	0.00035697
77.1111	0.00035721
77.2222	0.00035710
77.3333	0.00035715
77.4444	0.00035715
77.5556	0.00035706
77.6667	0.00035714
77.7778	0.00035708
77.8889	0.00035706
78.0000	0.00035711
78.1111	0.00035706
78.2222	0.00035716
78.3333	0.00035683
78.4444	0.00035705
78.5556	0.00035707
78.6667	0.00035716
78.7778	0.00035700
78.8889	0.00035707
79.0000	0.00035701
79.1111	0.00035704
79.2222	0.00035708
79.3333	0.00035704
79.4444	0.00035705
79.5556	0.00035699
79.6667	0.00035714
79.7778	0.00035706
79.8889	0.00035704
80.0000	0.00035705
80.1111	0.00035702
80.2222	0.00035710
80.3333	0.00035701
80.4444	0.00035700
80.5556	0.00035702
80.6667	0.00035692
80.7778	0.00035729
80.8889	0.00035758
81.0000	0.00035816
81.1111	0.00035887
81.2222	0.00036294
81.3333	0.00036237
81.4444	0.00036259
81.5556	0.00035831
81.6667	0.00036830
81.7778	0.00036183
81.8889	0.00035777
82.0000	0.00036010
82.1111	0.00036005
82.2222	0.00036160
82.3333	0.00036639
82.4444	0.00036290
82.5556	0.00036403
82.6667	0.00036764
82.7778	0.00036263
82.8889	0.00036787
83.0000	0.00036413
83.1111	0.00036201
83.2222	0.00035869
83.3333	0.00037247
83.4444	0.00036210
83.5556	0.00036034
83.6667	0.00036705
83.7778	0.00036045
83.8889	0.00036491
84.0000	0.00036199
84.1111	0.00036486
84.2222	0.00036423
84.3333	0.00035788
84.4444	0.00036344
84.5556	0.00035913
84.6667	0.00036421
84.7778	0.00036383
84.8889	0.00036190
85.0000	0.00036538
85.1111	0.00036395
85.2222	0.00036349
85.3333	0.00036538
85.4444	0.00036351
85.5556	0.00036155
85.6667	0.00036082
85.7778	0.00036332
85.8889	0.00036191
86.0000	0.00036167
86.1111	0.00035955
86.2222	0.00036147
86.3333	0.00036341
86.4444	0.00036348
86.5556	0.00036430
86.6667	0.00035877
86.7778	0.00036138
86.8889	0.00036838
87.0000	0.00035950
87.1111	0.00036503
87.2222	0.00035954
87.3333	0.00036587
87.4444	0.00036124
87.5556	0.00036421
87.6667	0.00035627
87.7778	0.00035936
87.8889	0.00036344
88.0000	0.00036198
88.1111	0.00035862
88.2222	0.00036599
88.3333	0.00036402
88.4444	0.00036414
88.5556	0.00035982
88.6667	0.00036010
88.7778	0.00036058
88.8889	0.00035933
89.0000	0.00036266
89.1111	0.00035797
89.2222	0.00036409
89.3333	0.00035909
89.4444	0.00036050
89.5556	0.00036156
89.6667	0.00036692
89.7778	0.00035928
89.8889	0.00036413
90.0000	0.00035730
90.1111	0.00035656
90.2222	0.00036388
90.3333	0.00036140
90.4444	0.00036316
90.5556	0.00035960
90.6667	0.00036160
90.7778	0.00036122
90.8889	0.00035755
91.0000	0.00036163
91.1111	0.00036178
91.2222	0.00035957
91.3333	0.00036248
91.4444	0.00035910
91.5556	0.00035923
91.6667	0.00036258
91.7778	0.00035670
91.8889	0.00036447
92.0000	0.00036006
92.1111	0.00035982
92.2222	0.00036155
92.3333	0.00035950
92.4444	0.00036419
92.5556	0.00036081
92.6667	0.00036301
92.7778	0.00036240
92.8889	0.00035941
93.0000	0.00036089
93.1111	0.00036262
93.2222	0.00036096
93.3333	0.00035791
93.4444	0.00036228
93.5556	0.00035942
93.6667	0.00036097
93.7778	0.00035690
93.8889	0.00035878
94.0000	0.00036199
94.1111	0.00036013
94.2222	0.00036331
94.3333	0.00035903
94.4444	0.00035843
94.5556	0.00035878
94.6667	0.00035774
94.7778	0.00036035
94.8889	0.00036247
95.0000	0.00035837
95.1111	0.00036197
95.2222	0.00036055
95.3333	0.00035990
95.4444	0.00036353
95.5556	0.00036123
95.6667	0.00035994
95.7778	0.00035993
95.8889	0.00036290
96.0000	0.00035873
96.1111	0.00035964
96.2222	0.00036192
96.3333	0.00036062
96.4444	0.00036064
96.5556	0.00036402
96.6667	0.00035786
96.7778	0.00036019
96.8889	0.00035810
97.0000	0.00036160
97.1111	0.00036236
97.2222	0.00035936
97.3333	0.00035982
97.4444	0.00035924
97.5556	0.00035849
97.6667	0.00036229
97.7778	0.00035672
97.8889	0.00035918
98.0000	0.00035816
98.1111	0.00036402
98.2222	0.00036007
98.3333	0.00036012
98.4444	0.00036074
98.5556	0.00035728
98.6667	0.00035793
98.7778	0.00035683
98.8889	0.00036101
99.0000	0.00036058
99.1111	0.00036367
99.2222	0.00036154
99.3333	0.00035985
99.4444	0.00035761
99.5556	0.00035775
99.6667	0.00035945
99.7778	0.00036183
99.8889	0.00035783
100.0000	0.00036017
100.1111	0.00036068
100.2222	0.00035996
100.3333	0.00036203
100.4444	0.00036105
100.5556	0.00035753
100.6667	0.00036271
100.7778	0.00035960
100.8889	0.00035997
101.0000	0.00036034
101.1111	0.00035888
101.2222	0.00036047
101.3333	0.00036116
101.4444	0.00036163
101.5556	0.00035984
101.6667	0.00035930
101.7778	0.00035989
101.8889	0.00035957
102.0000	0.00035889
102.1111	0.00035669
102.2222	0.00035843
102.3333	0.00036168
102.4444	0.00036008
102.5556	0.00035872
102.6667	0.00036076
102.7778	0.00035802
102.8889	0.00036102
103.0000	0.00036036
103.1111	0.00036066
103.2222	0.00036050
103.3333	0.00036024
103.4444	0.00035676
103.5556	0.00036180
103.6667	0.00036047
103.7778	0.00036119
103.8889	0.00035983
104.0000	0.00035721
104.1111	0.00036005
104.2222	0.00035997
104.3333	0.00035900
104.4444	0.00036162
104.5556	0.00035851
104.6667	0.00036017
104.7778	0.00035755
104.8889	0.00035924
105.0000	0.00036064
105.1111	0.00035970
105.2222	0.00035981
105.3333	0.00035877
105.4444	0.00035832
105.5556	0.00035761
105.6667	0.00035683
105.7778	0.00035932
105.8889	0.00035781
106.0000	0.00035787
106.1111	0.00035749
106.2222	0.00035832
106.3333	0.00035933
106.4444	0.00035854
106.5556	0.00035940
106.6667	0.00035861
106.7778	0.00035944
106.8889	0.00035888
107.0000	0.00036182
107.1111	0.00035743
107.2222	0.00036048
107.3333	0.00036165
107.4444	0.00035865
107.5556	0.00035949
107.6667	0.00036019
107.7778	0.00035959
107.8889	0.00035840
108.0000	0.00035921
108.1111	0.00035889
108.2222	0.00035729
108.3333	0.00035763
108.4444	0.00035864
108.5556	0.00035774
108.6667	0.00036146
108.7778	0.00035733
108.8889	0.00035929
109.0000	0.00035661
109.1111	0.00035825
109.2222	0.00035761
109.3333	0.00035963
109.4444	0.00035913
109.5556	0.00035857
109.6667	0.00035966
109.7778	0.00035816
109.8889	0.00035980
110.0000	0.00035958
110.1111	0.00035749
110.2222	0.00035832
110.3333	0.00035820
110.4444	0.00035772
110.5556	0.00036040
110.6667	0.00035891
110.7778	0.00035825
110.8889	0.00035782
111.0000	0.00035876
111.1111	0.00035651
111.2222	0.00035848
111.3333	0.00035712
111.4444	0.00035860
111.5556	0.00035928
111.6667	0.00035771
111.7778	0.00035968
111.8889	0.00035793
112.0000	0.00035786
112.1111	0.00035759
112.2222	0.00036001
112.3333	0.00035871
112.4444	0.00035785
112.5556	0.00035906
112.6667	0.00035942
112.7778	0.00035861
112.8889	0.00035928
113.0000	0.00035727
113.1111	0.00035828
113.2222	0.00035920
113.3333	0.00035924
113.4444	0.00035798
113.5556	0.00035919
113.6667	0.00035766
113.7778	0.00035773
113.8889	0.00035784
114.0000	0.00035690
114.1111	0.00036116
114.2222	0.00035654
114.3333	0.00035765
114.4444	0.00035634
114.5556	0.00035894
114.6667	0.00035939
114.7778	0.00036066
114.8889	0.00035145
115.0000	0.00035921
115.1111	0.00035859
115.2222	0.00036361
115.3333	0.00035872
115.4444	0.00036021
115.5556	0.00036044
115.6667	0.00036404
115.7778	0.00035623
115.8889	0.00035867
116.0000	0.00035902
116.1111	0.00035712
116.2222	0.00035875
116.3333	0.00035882
116.4444	0.00035748
116.5556	0.00035840
116.6667	0.00035666
116.7778	0.00035858
116.8889	0.00035738
117.0000	0.00035783
117.1111	0.00035778
117.2222	0.00035716
117.3333	0.00035830
117.4444	0.00035723
117.5556	0.00035796
117.6667	0.00035741
117.7778	0.00035772
117.8889	0.00035800
118.0000	0.00035736
118.1111	0.00035806
118.2222	0.00035725
118.3333	0.00035776
118.4444	0.00035774
118.5556	0.00035755
118.6667	0.00035796
118.7778	0.00035741
118.8889	0.00035793
119.0000	0.00035744
119.1111	0.00035752
119.2222	0.00035762
119.3333	0.00035759
119.4444	0.00035777
119.5556	0.00035763
119.6667	0.00035762
119.7778	0.00035736
119.8889	0.00035765
120.0000	0.00035811
120.1111	0.00035680
120.2222	0.00035785
120.3333	0.00035768
120.4444	0.00035764
120.5556	0.00035768
120.6667	0.00035770
120.7778	0.00035734
120.8889	0.00035753
121.0000	0.00035772
121.1111	0.00035770
121.2222	0.00035751
121.3333	0.00035766
121.4444	0.00035729
121.5556	0.00035756
121.6667	0.00035764
121.7778	0.00035744
121.8889	0.00035754
122.0000	0.00035728
122.1111	0.00035775
122.2222	0.00035733
122.3333	0.00035766
122.4444	0.00035735
122.5556	0.00035753
122.6667	0.00035749
122.7778	0.00035749
122.8889	0.00035780
123.0000	0.00035716
123.1111	0.00035761
123.2222	0.00035742
123.3333	0.00035739
123.4444	0.00035746
123.5556	0.00035731
123.6667	0.00035766
123.7778	0.00035719
123.8889	0.00035766
124.0000	0.00035727
124.1111	0.00035745
124.2222	0.00035756
124.3333	0.00035733
124.4444	0.00035756
124.5556	0.00035709
124.6667	0.00035771
124.7778	0.00035718
124.8889	0.00035764
125.0000	0.00035740
125.1111	0.00035744
125.2222	0.00035757
125.3333	0.00035726
125.4444	0.00035762
125.5556	0.00035721
125.6667	0.00035758
125.7778	0.00035730
125.8889	0.00035734
126.0000	0.00035744
126.1111	0.00035725
126.2222	0.00035770
126.3333	0.00035710
126.4444	0.00035748
126.5556	0.00035722
126.6667	0.00035742
126.7778	0.00035751
126.8889	0.00035716
127.0000	0.00035761
127.1111	0.00035712
127.2222	0.00035750
127.3333	0.00035712
127.4444	0.00035740
127.5556	0.00035721
127.6667	0.00035725
127.7778	0.00035749
127.8889	0.00035719
128.0000	0.00035748
128.1111	0.00035704
128.2222	0.00035746
128.3333	0.00035729
128.4444	0.00035723
128.5556	0.00035741
128.6667	0.00035717
128.7778	0.00035740
128.8889	0.00035714
129.0000	0.00035754
129.1111	0.00035721
129.2222	0.00035727
129.3333	0.00035732
129.4444	0.00035705
129.5556	0.00035743
129.6667	0.00035721
129.7778	0.00035749
129.8889	0.00035722
130.0000	0.00035719
130.1111	0.00035721
130.2222	0.00035718
130.3333	0.00035744
130.4444	0.00035725
130.5556	0.00035733
130.6667	0.00035715
130.7778	0.00035730
130.8889	0.00035728
131.0000	0.00035730
131.1111	0.00035729
131.2222	0.00035721
131.3333	0.00035711
131.4444	0.00035710
131.5556	0.00035734
131.6667	0.00035718
131.7778	0.00035716
131.8889	0.00035720
132.0000	0.00035726
132.1111	0.00035718
132.2222	0.00035729
132.3333	0.00035723
132.4444	0.00035734
132.5556	0.00035708
132.6667	0.00035721
132.7778	0.00035729
132.8889	0.00035718
133.0000	0.00035720
133.1111	0.00035719
133.2222	0.00035727
133.3333	0.00035717
133.4444	0.00035697
133.5556	0.00035724
133.6667	0.00035722
133.7778	0.00035726
133.8889	0.00035727
134.0000	0.00035731
134.1111	0.00035708
134.2222	0.00035723
134.3333	0.00035731
134.4444	0.00035704
134.5556	0.00035722
134.6667	0.00035713
134.7778	0.00035713
134.8889	0.00035723
135.0000	0.00035700
135.1111	0.00035722
135.2222	0.00035726
135.3333	0.00035728
135.4444	0.00035706
135.5556	0.00035714
135.6667	0.00035721
135.7778	0.00035724
135.8889	0.00035707
136.0000	0.00035709
136.1111	0.00035715
136.2222	0.00035716
136.3333	0.00035699
136.4444	0.00035716
136.5556	0.00035710
136.6667	0.00035730
136.7778	0.00035709
136.8889	0.00035720
137.0000	0.00035708
137.1111	0.00035718
137.2222	0.00035704
137.3333	0.00035715
137.4444	0.00035717
137.5556	0.00035705
137.6667	0.00035705
137.7778	0.00035709
137.8889	0.00035705
138.0000	0.00035712
138.1111	0.00035710
138.2222	0.00035710
138.3333	0.00035709
138.4444	0.00035721
138.5556	0.00035708
138.6667	0.00035711
138.7778	0.00035711
138.8889	0.00035715
139.0000	0.00035705
139.1111	0.00035691
139.2222	0.00035698
139.3333	0.00035717
139.4444	0.00035715
139.5556	0.00035698
139.6667	0.00035701
139.7778	0.00035706
139.8889	0.00035702
140.0000	0.00035713
140.1111	0.00035705
140.2222	0.00035736
140.3333	0.00035706
140.4444	0.00035680
140.5556	0.00035714
140.6667	0.00035720
140.7778	0.00035710
140.8889	0.00035697
141.0000	0.00035711
141.1111	0.00035698
